departamento,cultivo,anio,periodo,area_sembrada,area_cosechada,produccion,rendimiento
norte de santander,cebolla de rama,2014,A,116.0,111.0,1331.0,11.99099099099099
norte de santander,cebolla de rama,2015,A,99.0,99.0,1413.0,14.272727272727273
norte de santander,cebolla de rama,2015,B,99.0,99.0,1413.0,14.272727272727273
norte de santander,cebolla de rama,2016,A,181.0,179.0,2657.0,14.843575418994414
norte de santander,cebolla de rama,2016,B,210.0,208.0,3301.0,15.870192307692308
norte de santander,cebolla de rama,2017,A,357.0,353.0,6091.0,17.254957507082153
norte de santander,cebolla de rama,2017,B,220.0,216.0,3270.0,15.13888888888889
norte de santander,cebolla de rama,2018,A,289.0,289.0,4358.0,15.079584775086506
norte de santander,cebolla de rama,2019,A,246.0,243.0,3910.38,16.092098765432098
norte de santander,cebolla de rama,2019,B,285.0,216.0,3334.5,15.4375
norte de santander,cebolla de rama,2020,A,417.0,399.0,7073.0,17.726817042606516
norte de santander,cebolla de rama,2020,B,574.0,573.0,10349.0,18.06108202443281
norte de santander,cebolla de rama,2021,A,458.0,458.0,8077.0,17.6353711790393
norte de santander,cebolla de rama,2021,B,564.5,562.5,8193.5,14.566222222222223
norte de santander,cebolla de rama,2022,A,665.0,691.0,10052.0,14.547033285094066
norte de santander,cebolla de rama,2022,B,559.0,531.0,7670.0,14.444444444444445
norte de santander,cebolla de rama,2023,A,655.0,594.9,8573.2,14.411161539754582
norte de santander,cebolla de rama,2023,B,626.0,622.0,8997.3,14.465112540192925
norte de santander,cebolla de rama,2024,A,690.0,679.1,9598.7,14.13444264467678
norte de santander,cebolla de rama,2024,B,665.0,676.32,9604.539999999999,14.20117695765318
norte de santander,cilantro,2006,B,74.0,72.0,724.0,10.055555555555555
norte de santander,cilantro,2007,A,76.0,76.0,764.0,10.052631578947368
norte de santander,cilantro,2007,B,64.0,63.0,651.0,10.333333333333334
norte de santander,cilantro,2008,A,54.0,53.0,562.0,10.60377358490566
norte de santander,cilantro,2008,B,69.0,68.0,712.0,10.470588235294118
norte de santander,cilantro,2009,A,86.0,86.0,841.0,9.779069767441861
norte de santander,cilantro,2009,B,80.0,80.0,801.0,10.0125
norte de santander,cilantro,2010,A,90.0,89.0,897.0,10.07865168539326
norte de santander,cilantro,2010,B,95.0,94.0,957.0,10.180851063829786
norte de santander,cilantro,2011,A,107.0,104.0,1073.0,10.317307692307692
norte de santander,cilantro,2011,B,127.0,127.0,1295.0,10.196850393700787
norte de santander,cilantro,2012,A,103.0,103.0,1062.0,10.310679611650485
norte de santander,cilantro,2012,B,128.0,128.0,1312.0,10.25
norte de santander,cilantro,2013,A,105.0,105.0,1085.0,10.333333333333334
norte de santander,cilantro,2013,B,128.0,128.0,1312.0,10.25
norte de santander,cilantro,2014,A,99.0,98.0,922.0,9.408163265306122
norte de santander,cilantro,2014,B,79.0,78.0,722.0,9.256410256410257
norte de santander,cilantro,2015,A,88.0,87.0,798.0,9.172413793103448
norte de santander,cilantro,2015,B,73.0,73.0,650.0,8.904109589041095
norte de santander,cilantro,2016,A,76.0,76.0,710.0,9.342105263157896
norte de santander,cilantro,2016,B,66.0,66.0,599.0,9.075757575757576
norte de santander,cilantro,2017,A,75.0,75.0,704.0,9.386666666666667
norte de santander,cilantro,2017,B,67.0,66.0,616.0,9.333333333333334
norte de santander,cilantro,2018,A,87.0,87.0,814.0,9.35632183908046
norte de santander,cilantro,2019,A,88.0,87.5,866.0,9.897142857142857
norte de santander,cilantro,2019,B,99.0,76.5,726.8,9.500653594771242
norte de santander,cilantro,2020,A,114.0,113.5,1124.0,9.90308370044053
norte de santander,cilantro,2020,B,103.0,96.0,940.0,9.791666666666666
norte de santander,cilantro,2021,A,166.0,164.0,1597.0,9.737804878048781
norte de santander,cilantro,2021,B,164.0,162.0,1591.4,9.823456790123457
norte de santander,cilantro,2022,A,171.5,229.0,2256.0,9.851528384279476
norte de santander,cilantro,2022,B,164.8,101.6,983.74,9.68248031496063
norte de santander,cilantro,2023,A,158.0,202.0,1962.1,9.713366336633664
norte de santander,cilantro,2023,B,167.8,120.3,1166.2,9.694098088113051
norte de santander,cilantro,2024,A,151.3,195.8,1913.76,9.77405515832482
norte de santander,cilantro,2024,B,173.8,155.16,1487.8400000000001,9.589069347770044
norte de santander,cimarron,2006,B,10.0,10.0,100.0,10.0
norte de santander,cimarron,2007,A,10.0,10.0,100.0,10.0
norte de santander,cimarron,2007,B,10.0,10.0,100.0,10.0
norte de santander,cimarron,2008,A,10.0,10.0,100.0,10.0
norte de santander,cimarron,2008,B,10.0,10.0,100.0,10.0
norte de santander,cimarron,2009,A,10.0,10.0,100.0,10.0
norte de santander,cimarron,2009,B,10.0,10.0,100.0,10.0
norte de santander,cimarron,2010,A,10.0,10.0,100.0,10.0
norte de santander,cimarron,2010,B,10.0,10.0,100.0,10.0
norte de santander,cimarron,2011,A,10.0,10.0,100.0,10.0
norte de santander,cimarron,2011,B,10.0,10.0,100.0,10.0
norte de santander,cimarron,2012,A,10.0,10.0,100.0,10.0
norte de santander,cimarron,2012,B,10.0,10.0,100.0,10.0
norte de santander,cimarron,2013,A,10.0,10.0,100.0,10.0
norte de santander,cimarron,2013,B,10.0,10.0,100.0,10.0
norte de santander,cimarron,2014,A,10.0,10.0,100.0,10.0
norte de santander,coliflor,2006,B,23.0,23.0,414.0,18.0
norte de santander,coliflor,2007,A,28.0,28.0,504.0,18.0
norte de santander,coliflor,2007,B,23.0,21.0,378.0,18.0
norte de santander,coliflor,2008,A,28.0,28.0,504.0,18.0
norte de santander,coliflor,2008,B,33.0,33.0,594.0,18.0
norte de santander,coliflor,2009,A,26.0,26.0,468.0,18.0
norte de santander,coliflor,2009,B,43.0,43.0,770.0,17.906976744186046
norte de santander,coliflor,2010,A,31.0,31.0,558.0,18.0
norte de santander,coliflor,2010,B,21.0,21.0,378.0,18.0
norte de santander,coliflor,2011,A,35.0,35.0,700.0,20.0
norte de santander,coliflor,2011,B,31.0,31.0,618.0,19.93548387096774
norte de santander,coliflor,2012,A,40.0,40.0,800.0,20.0
norte de santander,coliflor,2012,B,33.0,33.0,658.0,19.939393939393938
norte de santander,coliflor,2013,A,16.0,16.0,320.0,20.0
norte de santander,coliflor,2013,B,22.0,22.0,440.0,20.0
norte de santander,coliflor,2014,A,16.0,16.0,320.0,20.0
norte de santander,coliflor,2014,B,22.0,22.0,440.0,20.0
norte de santander,coliflor,2015,A,16.0,16.0,320.0,20.0
norte de santander,coliflor,2015,B,22.0,22.0,440.0,20.0
norte de santander,coliflor,2016,A,50.0,48.0,432.0,9.0
norte de santander,coliflor,2016,B,50.0,50.0,450.0,9.0
norte de santander,coliflor,2019,A,45.0,45.0,630.0,14.0
norte de santander,coliflor,2019,B,40.0,40.0,560.0,14.0
norte de santander,coliflor,2020,A,45.0,45.0,630.0,14.0
norte de santander,coliflor,2020,B,45.0,45.0,630.0,14.0
norte de santander,coliflor,2021,A,45.0,45.0,630.0,14.0
norte de santander,coliflor,2021,B,45.0,45.0,630.0,14.0
norte de santander,coliflor,2022,A,45.0,45.0,630.0,14.0
norte de santander,coliflor,2022,B,45.0,45.0,630.0,14.0
norte de santander,coliflor,2023,A,50.0,50.0,680.0,13.6
norte de santander,coliflor,2023,B,45.0,45.0,630.0,14.0
norte de santander,coliflor,2024,A,50.0,50.0,680.0,13.6
norte de santander,coliflor,2024,B,42.0,42.0,588.0,14.0
norte de santander,espinaca,2006,B,12.0,12.0,166.0,13.833333333333334
norte de santander,espinaca,2007,A,12.0,12.0,139.0,11.583333333333334
norte de santander,espinaca,2007,B,12.0,12.0,131.0,10.916666666666666
norte de santander,espinaca,2008,A,12.0,12.0,131.0,10.916666666666666
norte de santander,espinaca,2008,B,12.0,12.0,131.0,10.916666666666666
norte de santander,espinaca,2009,A,12.0,12.0,153.0,12.75
norte de santander,espinaca,2009,B,12.0,12.0,131.0,10.916666666666666
norte de santander,espinaca,2010,A,12.0,12.0,173.0,14.416666666666666
norte de santander,espinaca,2010,B,12.0,12.0,131.0,10.916666666666666
norte de santander,espinaca,2011,A,10.0,10.0,116.0,11.6
norte de santander,espinaca,2011,B,10.0,10.0,143.0,14.3
norte de santander,espinaca,2012,A,8.0,8.0,110.0,13.75
norte de santander,espinaca,2012,B,9.0,9.0,109.0,12.11111111111111
norte de santander,espinaca,2013,A,2.0,2.0,2.0,1.0
norte de santander,espinaca,2013,B,9.0,9.0,107.0,11.88888888888889
norte de santander,espinaca,2014,A,2.0,2.0,2.0,1.0
norte de santander,espinaca,2014,B,2.0,2.0,2.0,1.0
norte de santander,espinaca,2015,A,1.0,1.0,1.0,1.0
norte de santander,espinaca,2015,B,1.0,1.0,1.0,1.0
norte de santander,espinaca,2016,A,1.0,1.0,1.0,1.0
norte de santander,espinaca,2016,B,1.0,1.0,1.0,1.0
norte de santander,espinaca,2017,A,1.0,1.0,1.0,1.0
norte de santander,espinaca,2017,B,2.0,2.0,2.0,1.0
norte de santander,espinaca,2018,A,2.0,2.0,2.0,1.0
norte de santander,espinaca,2019,A,3.0,3.0,12.0,4.0
norte de santander,espinaca,2019,B,2.5,2.5,10.0,4.0
norte de santander,espinaca,2020,A,3.0,3.0,12.0,4.0
norte de santander,espinaca,2021,A,3.0,2.5,8.75,3.5
norte de santander,espinaca,2022,A,2.5,2.5,20.0,8.0
norte de santander,espinaca,2023,A,2.5,2.5,20.0,8.0
norte de santander,espinaca,2024,A,2.4,2.4,19.2,8.0
norte de santander,frijol,2006,B,3229.0,3186.0,4844.0,1.5204017576898934
norte de santander,frijol,2007,A,3297.0,3287.0,5027.0,1.5293580772741102
norte de santander,frijol,2007,B,3570.0,3531.0,5347.0,1.5143018974794675
norte de santander,frijol,2008,A,2986.0,2975.0,4691.0,1.5768067226890756
norte de santander,frijol,2008,B,3557.0,3554.0,5334.0,1.5008441193021946
norte de santander,frijol,2009,A,3048.0,3013.0,4855.0,1.6113508131430467
norte de santander,frijol,2009,B,3790.0,3788.0,5778.0,1.5253431890179514
norte de santander,frijol,2010,A,2851.0,2803.0,4478.0,1.5975740278273278
norte de santander,frijol,2010,B,3767.0,3590.0,5472.0,1.524233983286908
norte de santander,frijol,2011,A,2924.0,2851.0,4534.0,1.5903191862504384
norte de santander,frijol,2011,B,3683.0,3610.0,5647.0,1.5642659279778393
norte de santander,frijol,2012,A,3154.0,3090.0,5425.0,1.755663430420712
norte de santander,frijol,2012,B,3618.0,3592.0,6026.0,1.6776169265033407
norte de santander,frijol,2013,A,2900.0,2783.0,4685.0,1.6834351419331657
norte de santander,frijol,2013,B,3485.0,3454.0,6123.0,1.7727272727272727
norte de santander,frijol,2014,A,2827.0,2804.0,5127.0,1.828459343794579
norte de santander,frijol,2014,B,2932.0,2887.0,4763.0,1.6498094908209213
norte de santander,frijol,2015,A,2609.0,2580.0,4862.0,1.8844961240310079
norte de santander,frijol,2015,B,2757.0,2688.0,4582.0,1.7046130952380953
norte de santander,frijol,2016,A,2635.0,2603.0,4986.0,1.9154821359969265
norte de santander,frijol,2016,B,2873.0,2860.0,4664.0,1.6307692307692307
norte de santander,frijol,2017,A,2750.0,2734.0,4989.0,1.8247988295537674
norte de santander,frijol,2017,B,2876.0,2670.0,4585.0,1.7172284644194757
norte de santander,frijol,2018,A,2647.0,2647.0,4926.0,1.8609746883264073
norte de santander,frijol,2019,A,2975.5,2954.9,6499.51,2.1995702054215034
norte de santander,frijol,2019,B,2868.7,2832.7,6286.37,2.2192148833268615
norte de santander,frijol,2020,A,2786.0,2759.5,6265.429999999999,2.270494654828773
norte de santander,frijol,2020,B,3075.0,2993.8,7074.69,2.3631137684548063
norte de santander,frijol,2021,A,2803.3,2708.1,5766.95,2.129518850854843
norte de santander,frijol,2021,B,2999.9,2968.8,5360.58,1.805638641875505
norte de santander,frijol,2022,A,2920.5,2911.9,5936.67,2.0387616332978467
norte de santander,frijol,2022,B,2621.0,2217.4,4101.11,1.8495129430864974
norte de santander,frijol,2023,A,2892.0,3001.7000000000003,6074.38,2.0236466002598528
norte de santander,frijol,2023,B,2555.7,2460.5,4898.68,1.9909286730339364
norte de santander,frijol,2024,A,2929.0,2837.85,5665.12,1.9962718255017002
norte de santander,frijol,2024,B,2675.4,2626.9,5194.06,1.9772583653736344
norte de santander,haba,2006,B,12.0,12.0,18.0,1.5
norte de santander,haba,2007,A,15.0,15.0,23.0,1.5333333333333334
norte de santander,haba,2007,B,10.0,10.0,14.0,1.4
norte de santander,haba,2008,A,9.0,9.0,13.0,1.4444444444444444
norte de santander,haba,2008,B,8.0,8.0,12.0,1.5
norte de santander,haba,2009,A,9.0,8.0,14.0,1.75
norte de santander,haba,2009,B,7.0,7.0,10.0,1.4285714285714286
norte de santander,haba,2010,A,8.0,7.0,11.0,1.5714285714285714
norte de santander,haba,2010,B,8.0,7.0,11.0,1.5714285714285714
norte de santander,haba,2011,A,8.0,7.0,11.0,1.5714285714285714
norte de santander,haba,2011,B,7.0,7.0,10.0,1.4285714285714286
norte de santander,haba,2012,A,10.0,9.0,14.0,1.5555555555555556
norte de santander,haba,2012,B,8.0,8.0,11.0,1.375
norte de santander,haba,2013,A,9.0,8.0,12.0,1.5
norte de santander,haba,2013,B,9.0,8.0,12.0,1.5
norte de santander,haba,2014,A,8.0,8.0,12.0,1.5
norte de santander,haba,2014,B,8.0,7.0,11.0,1.5714285714285714
norte de santander,haba,2015,A,8.0,8.0,12.0,1.5
norte de santander,haba,2015,B,4.0,3.0,5.0,1.6666666666666667
norte de santander,haba,2016,A,14.0,13.0,44.0,3.3846153846153846
norte de santander,haba,2016,B,11.0,11.0,30.0,2.727272727272727
norte de santander,haba,2017,A,11.0,11.0,69.0,6.2727272727272725
norte de santander,haba,2017,B,8.0,7.0,27.0,3.857142857142857
norte de santander,haba,2018,A,11.0,11.0,45.0,4.090909090909091
norte de santander,haba,2019,A,11.0,10.5,29.53,2.8123809523809524
norte de santander,haba,2019,B,7.0,6.0,17.69,2.9483333333333337
norte de santander,haba,2020,A,11.5,11.0,31.97,2.9063636363636363
norte de santander,haba,2020,B,24.5,19.5,46.02,2.3600000000000003
norte de santander,haba,2021,A,11.5,10.5,24.14,2.2990476190476192
norte de santander,haba,2021,B,14.0,13.0,26.31,2.023846153846154
norte de santander,haba,2022,A,16.5,14.0,24.56,1.7542857142857142
norte de santander,haba,2022,B,14.0,10.5,19.36,1.8438095238095238
norte de santander,haba,2023,A,14.5,13.5,19.91,1.4748148148148148
norte de santander,haba,2023,B,14.5,14.4,21.5,1.4930555555555556
norte de santander,haba,2024,A,14.0,14.0,20.84,1.4885714285714287
norte de santander,haba,2024,B,14.0,17.0,25.48,1.4988235294117647
norte de santander,habichuela,2006,B,50.0,50.0,662.0,13.24
norte de santander,habichuela,2007,A,53.0,53.0,696.0,13.132075471698114
norte de santander,habichuela,2007,B,76.0,76.0,835.0,10.986842105263158
norte de santander,habichuela,2008,A,83.0,83.0,903.0,10.879518072289157
norte de santander,habichuela,2008,B,75.0,75.0,810.0,10.8
norte de santander,habichuela,2009,A,67.0,66.0,801.0,12.136363636363637
norte de santander,habichuela,2009,B,73.0,72.0,908.0,12.61111111111111
norte de santander,habichuela,2010,A,75.0,74.0,944.0,12.756756756756756
norte de santander,habichuela,2010,B,82.0,80.0,1027.0,12.8375
norte de santander,habichuela,2011,A,76.0,68.0,847.0,12.455882352941176
norte de santander,habichuela,2011,B,78.0,76.0,978.0,12.868421052631579
norte de santander,habichuela,2012,A,90.0,85.0,929.0,10.929411764705883
norte de santander,habichuela,2012,B,73.0,71.0,896.0,12.619718309859154
norte de santander,habichuela,2013,A,69.0,67.0,710.0,10.597014925373134
norte de santander,habichuela,2013,B,78.0,75.0,890.0,11.866666666666667
norte de santander,habichuela,2014,A,78.0,75.0,783.0,10.44
norte de santander,habichuela,2014,B,81.0,79.0,953.0,12.063291139240507
norte de santander,habichuela,2015,A,72.0,70.0,771.0,11.014285714285714
norte de santander,habichuela,2015,B,75.0,73.0,831.0,11.383561643835616
norte de santander,habichuela,2016,A,76.0,75.0,734.0,9.786666666666667
norte de santander,habichuela,2016,B,67.0,66.0,811.0,12.287878787878787
norte de santander,habichuela,2017,A,1.0,1.0,10.0,10.0
norte de santander,habichuela,2017,B,70.0,69.0,702.0,10.173913043478262
norte de santander,habichuela,2018,A,2.0,2.0,20.0,10.0
norte de santander,habichuela,2019,A,100.2,98.2,935.8,9.529531568228105
norte de santander,habichuela,2019,B,91.0,87.5,822.4,9.398857142857143
norte de santander,habichuela,2020,A,97.3,95.0,933.0,9.821052631578947
norte de santander,habichuela,2020,B,90.9,86.0,824.9,9.591860465116278
norte de santander,habichuela,2021,A,129.5,128.9,1064.4,8.25756400310318
norte de santander,habichuela,2021,B,119.2,102.9,911.9,8.862001943634596
norte de santander,habichuela,2022,A,143.3,137.07,1082.91,7.900415845918145
norte de santander,habichuela,2022,B,103.3,107.19,866.84,8.086948409366546
norte de santander,habichuela,2023,A,152.5,118.6,1012.6,8.537942664418214
norte de santander,habichuela,2023,B,107.3,131.95,1102.7,8.356953391436152
norte de santander,habichuela,2024,A,175.0,140.65,1094.2,7.779594738713118
norte de santander,habichuela,2024,B,122.5,149.75,1158.6,7.7368948247078455
norte de santander,hortalizas varias,2006,B,51.0,51.0,458.0,8.980392156862745
norte de santander,hortalizas varias,2007,A,52.0,52.0,466.0,8.961538461538462
norte de santander,hortalizas varias,2007,B,57.0,56.0,496.0,8.857142857142858
norte de santander,hortalizas varias,2008,A,53.0,53.0,467.0,8.81132075471698
norte de santander,hortalizas varias,2008,B,50.0,50.0,448.0,8.96
norte de santander,hortalizas varias,2009,A,51.0,49.0,447.0,9.122448979591837
norte de santander,hortalizas varias,2009,B,77.0,75.0,574.0,7.653333333333333
norte de santander,hortalizas varias,2010,A,49.0,47.0,389.0,8.27659574468085
norte de santander,hortalizas varias,2010,B,67.0,65.0,473.0,7.276923076923077
norte de santander,hortalizas varias,2011,A,98.0,94.0,749.0,7.968085106382978
norte de santander,hortalizas varias,2011,B,49.0,47.0,342.0,7.276595744680851
norte de santander,hortalizas varias,2012,A,39.0,35.0,265.0,7.571428571428571
norte de santander,hortalizas varias,2012,B,49.0,47.0,340.0,7.23404255319149
norte de santander,hortalizas varias,2013,A,36.0,36.0,210.0,5.833333333333333
norte de santander,hortalizas varias,2013,B,23.0,21.0,164.0,7.809523809523809
norte de santander,hortalizas varias,2014,A,72.0,72.0,465.0,6.458333333333333
norte de santander,hortalizas varias,2014,B,69.0,69.0,432.0,6.260869565217392
norte de santander,hortalizas varias,2015,A,84.0,83.0,512.0,6.168674698795181
norte de santander,hortalizas varias,2015,B,82.0,79.0,490.0,6.2025316455696204
norte de santander,hortalizas varias,2016,A,75.0,75.0,527.0,7.026666666666666
norte de santander,hortalizas varias,2016,B,68.0,67.0,452.0,6.746268656716418
norte de santander,hortalizas varias,2017,A,75.0,74.0,512.0,6.918918918918919
norte de santander,hortalizas varias,2017,B,71.0,70.0,475.0,6.785714285714286
norte de santander,hortalizas varias,2018,A,109.0,109.0,659.0,6.045871559633028
norte de santander,lechuga,2006,B,27.0,27.0,212.0,7.851851851851852
norte de santander,lechuga,2007,A,27.0,27.0,212.0,7.851851851851852
norte de santander,lechuga,2007,B,27.0,25.0,392.0,15.68
norte de santander,lechuga,2008,A,27.0,27.0,322.0,11.925925925925926
norte de santander,lechuga,2008,B,22.0,22.0,272.0,12.363636363636363
norte de santander,lechuga,2009,A,32.0,32.0,372.0,11.625
norte de santander,lechuga,2009,B,31.0,31.0,359.0,11.580645161290322
norte de santander,lechuga,2010,A,40.0,40.0,527.0,13.175
norte de santander,lechuga,2010,B,28.0,28.0,371.0,13.25
norte de santander,lechuga,2011,A,48.0,48.0,715.0,14.895833333333334
norte de santander,lechuga,2011,B,34.0,34.0,502.0,14.764705882352942
norte de santander,lechuga,2012,A,43.0,43.0,640.0,14.883720930232558
norte de santander,lechuga,2012,B,49.0,45.0,667.0,14.822222222222223
norte de santander,lechuga,2013,A,29.0,29.0,430.0,14.827586206896552
norte de santander,lechuga,2013,B,44.0,39.0,577.0,14.794871794871796
norte de santander,lechuga,2014,A,29.0,29.0,430.0,14.827586206896552
norte de santander,lechuga,2014,B,36.0,31.0,460.0,14.838709677419354
norte de santander,lechuga,2015,A,29.0,29.0,341.0,11.758620689655173
norte de santander,lechuga,2015,B,36.0,31.0,455.0,14.67741935483871
norte de santander,lechuga,2016,A,63.0,61.0,1207.0,19.78688524590164
norte de santander,lechuga,2016,B,65.0,65.0,1289.0,19.83076923076923
norte de santander,lechuga,2017,A,67.0,67.0,2655.0,39.62686567164179
norte de santander,lechuga,2017,B,67.0,56.0,1140.0,20.357142857142858
norte de santander,lechuga,2018,A,72.0,72.0,1465.0,20.34722222222222
norte de santander,lechuga,2019,A,54.0,54.0,2030.0,37.592592592592595
norte de santander,lechuga,2019,B,52.0,52.0,1980.0,38.07692307692308
norte de santander,lechuga,2020,A,50.0,50.0,1288.0,25.76
norte de santander,lechuga,2020,B,51.0,49.0,1268.0,25.877551020408163
norte de santander,lechuga,2021,A,51.0,50.0,1288.0,25.76
norte de santander,lechuga,2021,B,51.0,50.5,1298.0,25.702970297029704
norte de santander,lechuga,2022,A,53.0,52.0,1334.0,25.653846153846153
norte de santander,lechuga,2022,B,53.0,52.0,1334.0,25.653846153846153
norte de santander,lechuga,2023,A,53.0,53.0,1360.0,25.660377358490567
norte de santander,lechuga,2023,B,53.0,53.0,1360.0,25.660377358490567
norte de santander,lechuga,2024,A,56.0,56.0,1432.0,25.571428571428573
norte de santander,lechuga,2024,B,56.0,55.0,1412.0,25.672727272727272
norte de santander,maiz,2006,B,5028.0,4907.0,6561.0,1.3370694925616466
norte de santander,maiz,2007,A,4465.0,4350.0,6350.0,1.4597701149425288
norte de santander,maiz,2007,B,5062.0,4952.0,6240.0,1.260096930533118
norte de santander,maiz,2008,A,4234.0,4130.0,5444.0,1.3181598062953994
norte de santander,maiz,2008,B,5324.0,5204.0,6538.0,1.2563412759415833
norte de santander,maiz,2009,A,4613.0,4482.0,7448.0,1.6617581436858546
norte de santander,maiz,2009,B,5733.0,5627.0,8684.0,1.543273502754576
norte de santander,maiz,2010,A,4847.0,4672.0,6534.0,1.3985445205479452
norte de santander,maiz,2010,B,5282.0,5059.0,8440.0,1.6683138960268828
norte de santander,maiz,2011,A,4771.0,4565.0,6882.0,1.5075575027382255
norte de santander,maiz,2011,B,4134.0,3878.0,6170.0,1.5910263022176379
norte de santander,maiz,2012,A,3874.0,3761.0,6640.0,1.7654879021536825
norte de santander,maiz,2012,B,4308.0,4209.0,7542.0,1.7918745545260157
norte de santander,maiz,2013,A,4255.0,4102.0,7507.0,1.8300828863968797
norte de santander,maiz,2013,B,4083.0,4017.0,7133.0,1.7757032611401544
norte de santander,maiz,2014,A,4293.0,4214.0,7486.0,1.7764594209776934
norte de santander,maiz,2014,B,3835.0,3750.0,6706.0,1.7882666666666667
norte de santander,maiz,2015,A,3850.0,3729.0,6296.0,1.6883883078573345
norte de santander,maiz,2015,B,3272.0,3247.0,6435.0,1.9818293809670464
norte de santander,maiz,2016,A,3688.0,3647.0,7192.0,1.9720318069646285
norte de santander,maiz,2016,B,3267.0,3241.0,6138.0,1.8938599197778463
norte de santander,maiz,2017,A,3595.0,3552.0,7905.0,2.2255067567567566
norte de santander,maiz,2017,B,3128.0,3050.0,8352.0,2.7383606557377047
norte de santander,maiz,2018,A,3431.0,3410.0,10200.0,2.9912023460410557
norte de santander,maiz,2019,A,3455.11,3271.98,14865.11,4.543154298009156
norte de santander,maiz,2019,B,3304.19,3105.37,14219.93,4.5791419379977265
norte de santander,maiz,2020,A,3795.1,3723.6,17867.84,4.798539048232893
norte de santander,maiz,2020,B,3495.3,3412.3,18313.68,5.366960700993465
norte de santander,maiz,2021,A,3497.7200000000003,3384.0,8224.2,2.4303191489361704
norte de santander,maiz,2021,B,2456.46,2398.46,5670.09,2.3640544349290793
norte de santander,maiz,2022,A,3075.3,1942.57,4531.29,2.3326263661026374
norte de santander,maiz,2022,B,3547.0,3466.1,8215.93,2.370367271573238
norte de santander,maiz,2023,A,2798.0,1960.6,4475.01,2.2824696521473022
norte de santander,maiz,2023,B,3535.5,3376.6,8392.34,2.485440976129835
norte de santander,maiz,2024,A,3176.35,2982.67,6718.16,2.252398019224386
norte de santander,maiz,2024,B,3064.8,2940.64,6709.95,2.281799200174112
norte de santander,melon,2006,B,13.0,13.0,318.0,24.46153846153846
norte de santander,melon,2007,A,21.0,21.0,633.0,30.142857142857142
norte de santander,melon,2007,B,20.0,20.0,610.0,30.5
norte de santander,melon,2008,A,21.0,21.0,633.0,30.142857142857142
norte de santander,melon,2008,B,18.0,18.0,585.0,32.5
norte de santander,melon,2009,A,23.0,22.0,667.0,30.318181818181817
norte de santander,melon,2009,B,22.0,22.0,670.0,30.454545454545453
norte de santander,melon,2010,A,27.0,27.0,528.0,19.555555555555557
norte de santander,melon,2010,B,25.0,25.0,557.0,22.28
norte de santander,melon,2011,A,27.0,26.0,519.0,19.96153846153846
norte de santander,melon,2011,B,24.0,24.0,486.0,20.25
norte de santander,melon,2012,A,27.0,26.0,519.0,19.96153846153846
norte de santander,melon,2012,B,22.0,22.0,473.0,21.5
norte de santander,melon,2013,A,12.0,11.0,236.0,21.454545454545453
norte de santander,melon,2013,B,29.0,28.0,458.0,16.357142857142858
norte de santander,melon,2014,A,17.0,17.0,328.0,19.294117647058822
norte de santander,melon,2014,B,12.0,12.0,264.0,22.0
norte de santander,melon,2015,A,19.0,19.0,333.0,17.526315789473685
norte de santander,melon,2015,B,16.0,16.0,349.0,21.8125
norte de santander,melon,2016,A,19.0,19.0,355.0,18.68421052631579
norte de santander,melon,2016,B,20.0,20.0,397.0,19.85
norte de santander,melon,2017,A,22.0,22.0,429.0,19.5
norte de santander,melon,2017,B,23.0,23.0,458.0,19.91304347826087
norte de santander,melon,2018,A,19.0,19.0,382.0,20.105263157894736
norte de santander,melon,2019,A,25.0,25.0,505.0,20.2
norte de santander,melon,2019,B,28.0,27.0,533.5,19.75925925925926
norte de santander,melon,2020,A,36.0,35.0,669.0,19.114285714285714
norte de santander,melon,2020,B,42.0,42.0,816.0,19.428571428571427
norte de santander,melon,2021,A,41.0,41.0,540.0,13.170731707317072
norte de santander,melon,2021,B,46.0,45.5,604.5,13.285714285714286
norte de santander,melon,2022,A,37.0,36.8,552.0,15.000000000000002
norte de santander,melon,2022,B,43.0,43.0,645.0,15.0
norte de santander,melon,2023,A,37.0,36.5,547.5,15.0
norte de santander,melon,2023,B,44.0,43.8,657.0,15.000000000000002
norte de santander,melon,2024,A,57.0,50.0,900.0,18.0
norte de santander,melon,2024,B,63.0,58.0,870.0,15.0
norte de santander,otras hortalizas,2019,A,94.0,94.0,586.1,6.235106382978723
norte de santander,otras hortalizas,2019,B,75.5,75.3,505.9,6.718459495351926
norte de santander,otras hortalizas,2020,A,86.5,85.0,500.3,5.885882352941176
norte de santander,otras hortalizas,2020,B,94.0,92.7,564.24,6.086731391585761
norte de santander,otras hortalizas,2021,A,87.4,86.1,532.4,6.183507549361208
norte de santander,otras hortalizas,2021,B,92.3,90.9,579.6,6.376237623762376
norte de santander,otras hortalizas,2022,A,84.0,82.78,530.52,6.4087943947813475
norte de santander,otras hortalizas,2022,B,83.8,82.6,683.0799999999999,8.269733656174333
norte de santander,otras hortalizas,2023,A,84.5,81.4,519.6,6.383292383292383
norte de santander,otras hortalizas,2023,B,85.5,85.3,566.3,6.6389214536928485
norte de santander,otras hortalizas,2024,A,116.0,114.5,745.4,6.510043668122271
norte de santander,otras hortalizas,2024,B,109.5,104.0,676.5,6.5048076923076925
norte de santander,papa,2006,B,2261.0,2261.0,63970.0,28.29279080053074
norte de santander,papa,2007,A,1915.0,1910.0,50320.0,26.345549738219894
